action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20,action_21,action_22,action_23,action_24,action_25,action_26,action_27,action_28
-0.17530320584774017,-0.15526172518730164,0.022216320037841797,0.42825525999069214,-0.27889516949653625,-0.2340923249721527,-0.3697490096092224,-0.6249991655349731,0.1613800823688507,0.21992316842079163,-0.1391308307647705,-0.5277854204177856,0.018015574663877487,1.238782286643982,0.0626194179058075,-0.4469177722930908,0.6572690010070801,0.5114243030548096,-0.408598929643631,-0.6860153079032898,-0.31039008498191833,-0.10907129943370819,-0.3418000042438507,-0.6602071523666382,-0.7221537232398987,-0.203073650598526,0.893851637840271,-0.23445840179920197,-0.06832902133464813
-0.01410454511642456,0.7152785658836365,-0.1986411064863205,0.436354398727417,-0.023395702242851257,0.28876322507858276,-0.423856258392334,0.09871063381433487,-0.03865261748433113,0.44357550144195557,-0.6166273355484009,0.08453494310379028,-0.036519404500722885,-1.3617476224899292,-0.23139041662216187,-0.35919493436813354,0.46928030252456665,0.5157678127288818,-0.26120543479919434,-0.9178919196128845,-0.17552390694618225,0.13215304911136627,-0.28706374764442444,-0.5105738639831543,-0.3611312806606293,-0.4193347096443176,0.7734038233757019,-0.20219732820987701,-0.035153258591890335
-0.153858482837677,-0.16384023427963257,0.0340387299656868,0.5032143592834473,-0.12860122323036194,-0.14669249951839447,-0.16490104794502258,-0.6777732968330383,0.18957091867923737,0.2810479998588562,-0.0643870010972023,-0.41397935152053833,0.023748572915792465,1.3146294355392456,-0.1248907521367073,-0.490998774766922,0.6576380133628845,0.4402906596660614,-0.45717817544937134,-0.7198873162269592,-0.3443255126476288,-0.17261238396167755,-0.45063337683677673,-0.63609379529953,-0.6622856855392456,-0.233397975564003,0.8738409280776978,-0.2679714858531952,-0.061368606984615326
0.09630684554576874,0.6802976131439209,-0.1585065871477127,0.5672899484634399,0.12152789533138275,0.4881661832332611,-0.4554031193256378,0.2929048538208008,-0.08429697901010513,0.5578738451004028,-0.6310045123100281,0.5172708034515381,-0.05195845291018486,-1.7091721296310425,-0.2160356044769287,-0.3263407349586487,0.31389522552490234,0.4499579668045044,-0.2113078385591507,-0.951443612575531,-0.12500950694084167,0.04452482983469963,-0.28574472665786743,-0.35330966114997864,-0.2911321818828583,-0.5246468782424927,0.8004298806190491,-0.188760906457901,0.07032062113285065
0.013603441417217255,-0.34849095344543457,0.07370789349079132,0.6903399229049683,0.17960788309574127,-0.11220719665288925,-0.028417430818080902,-0.6867808699607849,0.2179301679134369,0.37065696716308594,0.12662842869758606,-0.23160555958747864,0.03792767599225044,1.6243529319763184,-0.4236774444580078,-0.45691701769828796,0.7153053879737854,0.46609342098236084,-0.4033544659614563,-0.6656830906867981,-0.3186747431755066,-0.1614587903022766,-0.4688405394554138,-0.6315902471542358,-0.7174170017242432,-0.2907274663448334,0.8892624378204346,-0.36067265272140503,-0.07102418690919876
0.08023102581501007,0.6080134510993958,-0.1436004936695099,0.6309563517570496,0.2554832100868225,0.4526546895503998,-0.5307605266571045,0.5107715725898743,-0.12866418063640594,0.6251111030578613,-0.35588470101356506,0.6316685676574707,-0.08584651350975037,-1.9628337621688843,-0.3006434440612793,-0.23903650045394897,0.25736016035079956,0.3707381784915924,-0.16785115003585815,-0.9929341673851013,-0.09321882575750351,0.09424716234207153,-0.31650057435035706,-0.4058367609977722,-0.2057621330022812,-0.5836330652236938,0.7773793935775757,-0.16527393460273743,0.1184176653623581
0.0934181958436966,-0.4988093078136444,0.09697640687227249,0.8123565316200256,0.38178616762161255,-0.1510852873325348,-0.08220987021923065,-0.6024923920631409,0.21132197976112366,0.3834046721458435,0.4745519757270813,-0.09944604337215424,0.09417572617530823,1.7014354467391968,-0.6189584732055664,-0.41684311628341675,0.7954660058021545,0.5293102264404297,-0.41785547137260437,-0.676663875579834,-0.33413416147232056,-0.16693568229675293,-0.5095738172531128,-0.6925961971282959,-0.7843217253684998,-0.3427157998085022,0.8909759521484375,-0.4127078354358673,-0.07358892261981964
-0.07513123750686646,0.5590964555740356,-0.1140044555068016,0.5999394059181213,0.2895098924636841,0.3234524130821228,-0.4343266487121582,0.5065770745277405,-0.1424149125814438,0.6326683759689331,-0.13329878449440002,0.5374382138252258,-0.09749820828437805,-1.5709195137023926,-0.4579826891422272,-0.25372764468193054,0.32341185212135315,0.298662006855011,-0.2634645402431488,-0.9286023378372192,-0.1960974633693695,0.05120808258652687,-0.3798227310180664,-0.39856863021850586,-0.21582268178462982,-0.5599595904350281,0.7594080567359924,-0.2017979472875595,0.08396492898464203
0.09316711127758026,-0.5257334113121033,0.08888888359069824,0.7492234110832214,0.3246752619743347,-0.1408865600824356,-0.16294223070144653,-0.496200293302536,0.17116598784923553,0.36730295419692993,0.4313546419143677,-0.1263430118560791,0.09346048533916473,1.437307596206665,-0.5504134297370911,-0.4584418833255768,0.6801977753639221,0.5334445834159851,-0.4295342266559601,-0.7091383934020996,-0.34868431091308594,-0.0886395126581192,-0.49258267879486084,-0.6469556093215942,-0.7142218351364136,-0.34967565536499023,0.8739535212516785,-0.37260106205940247,-0.11640962958335876
-0.06689843535423279,0.4650351405143738,-0.096087247133255,0.6781715750694275,0.3435404896736145,0.35897934436798096,-0.38647231459617615,0.5717782378196716,-0.16576611995697021,0.7101236581802368,-0.06117681786417961,0.6132735013961792,-0.12861227989196777,-1.7060277462005615,-0.3640690743923187,-0.3181207776069641,0.30279213190078735,0.330294132232666,-0.24104845523834229,-0.9654296636581421,-0.1868225634098053,0.011768404394388199,-0.2823689579963684,-0.34064045548439026,-0.20639532804489136,-0.49569186568260193,0.8139433860778809,-0.16626064479351044,0.1431446224451065
-0.002867460250854492,-0.5812217593193054,0.10245116055011749,0.830431342124939,0.5280467867851257,-0.2277209758758545,-0.043153777718544006,-0.492321640253067,0.16126836836338043,0.4772745966911316,0.7275102138519287,-0.1263655722141266,0.15188068151474,1.6495500802993774,-0.5800027847290039,-0.42624303698539734,0.7688502073287964,0.5726615786552429,-0.41872501373291016,-0.7046855092048645,-0.3711804449558258,-0.13887807726860046,-0.3660649359226227,-0.6428185701370239,-0.7574825286865234,-0.24540100991725922,0.8595018982887268,-0.32014498114585876,-0.089021697640419
-0.11656592786312103,0.4676154851913452,-0.0965343713760376,0.6298837065696716,0.4282878637313843,0.2156910002231598,-0.4078737497329712,0.5680708289146423,-0.1582823097705841,0.7870562672615051,0.21813875436782837,0.4245150685310364,-0.16464847326278687,-1.6270967721939087,-0.4977262616157532,-0.2738215923309326,0.3678997755050659,0.3852018713951111,-0.24919471144676208,-0.9390823841094971,-0.17934522032737732,0.071739062666893,-0.23263025283813477,-0.4272398054599762,-0.2142295390367508,-0.47777512669563293,0.777834951877594,-0.11815164238214493,0.08832588791847229
-0.0722365453839302,-0.5841746926307678,0.13441717624664307,0.8992531299591064,0.4485957622528076,-0.37253329157829285,0.0023441240191459656,-0.5468529462814331,0.16689306497573853,0.5519068837165833,0.8669580817222595,-0.2693518400192261,0.18951503932476044,2.0593202114105225,-0.5129935145378113,-0.43261611461639404,0.791467010974884,0.5909115076065063,-0.4515139162540436,-0.7424445748329163,-0.34389692544937134,-0.15534332394599915,-0.3328239917755127,-0.6520886421203613,-0.8051983714103699,-0.26864299178123474,0.8703115582466125,-0.3084121644496918,-0.07505954802036285
-0.12520354986190796,0.5493381023406982,-0.1134132444858551,0.6341124773025513,0.42316603660583496,0.03964255005121231,-0.25720563530921936,0.6172663569450378,-0.16043424606323242,0.8861551284790039,0.37221235036849976,0.3176068663597107,-0.20761463046073914,-1.7728525400161743,-0.6695817708969116,-0.21115551888942719,0.36665159463882446,0.4643171429634094,-0.22609543800354004,-0.9127415418624878,-0.12699246406555176,0.14216169714927673,-0.23221436142921448,-0.5124648213386536,-0.20918916165828705,-0.5363731384277344,0.7636743187904358,-0.1605387032032013,0.0375618115067482
-0.3813972473144531,-0.5713183283805847,0.1506473869085312,0.8162572979927063,0.3103508949279785,-0.4969896376132965,-0.08393070846796036,-0.6170836687088013,0.19008547067642212,0.5697953701019287,0.7664257884025574,-0.361083060503006,0.17392967641353607,2.2898242473602295,-0.27783459424972534,-0.3347631096839905,0.7935836911201477,0.5099430680274963,-0.36786285042762756,-0.7895318865776062,-0.3132267892360687,-0.12693987786769867,-0.2758282423019409,-0.6664592027664185,-0.7873905301094055,-0.1767517477273941,0.8599152565002441,-0.24043188989162445,-0.1559658944606781
-0.06066061556339264,0.5563693642616272,-0.1835678666830063,0.5297516584396362,0.13163407146930695,-0.03891333192586899,-0.3890303373336792,0.6798948049545288,-0.21144402027130127,0.8581153154373169,0.15102112293243408,0.14214974641799927,-0.11856092512607574,-1.7440418004989624,-0.5940579175949097,-0.20340733230113983,0.32130128145217896,0.4900248348712921,-0.21479490399360657,-0.9328392148017883,-0.09341879934072495,0.17896513640880585,-0.19817116856575012,-0.5386305451393127,-0.2579726576805115,-0.4673823416233063,0.7696064114570618,-0.09899280965328217,0.011416375637054443
-0.34091705083847046,-0.6449189782142639,0.19490613043308258,0.8780936002731323,0.16059093177318573,-0.5718281865119934,-0.15307766199111938,-0.5283435583114624,0.17436522245407104,0.5194096565246582,0.7416059374809265,-0.47352418303489685,0.14955726265907288,2.197782039642334,-0.22236238420009613,-0.35310661792755127,0.7195170521736145,0.45846304297447205,-0.41710764169692993,-0.7502501606941223,-0.2901450991630554,-0.2363649606704712,-0.29301244020462036,-0.6552701592445374,-0.7879278659820557,-0.08612899482250214,0.8615992665290833,-0.23475614190101624,-0.11284151673316956
-0.14712108671665192,0.5929816961288452,-0.20041942596435547,0.5591592788696289,0.05244491994380951,0.001073598861694336,-0.3349054753780365,0.7441576719284058,-0.22654101252555847,0.8274447917938232,0.0005249306559562683,0.27885735034942627,-0.12407433986663818,-1.7503111362457275,-0.5589691996574402,-0.2419789880514145,0.30344387888908386,0.40584638714790344,-0.21837671101093292,-0.8868158459663391,-0.1588033139705658,0.14115044474601746,-0.17631569504737854,-0.4687696099281311,-0.22264067828655243,-0.5124215483665466,0.7512705326080322,-0.08775924146175385,0.07923990488052368
-0.47667407989501953,-0.6669716238975525,0.20619861781597137,0.8148608207702637,-0.0840730369091034,-0.5767332315444946,-0.21363011002540588,-0.5229642391204834,0.18142369389533997,0.5155489444732666,0.5777832865715027,-0.48060545325279236,0.1249241977930069,2.1593315601348877,-0.10948281735181808,-0.33656400442123413,0.6996356248855591,0.4743799865245819,-0.3988732397556305,-0.7606000304222107,-0.2578686773777008,-0.21676835417747498,-0.3077186942100525,-0.6473633050918579,-0.7680096626281738,-0.10041902959346771,0.8361586928367615,-0.23856353759765625,-0.13665692508220673
-0.29140937328338623,0.5362312197685242,-0.21808230876922607,0.41493362188339233,-0.28316712379455566,-0.09224062412977219,-0.2945375442504883,0.6816084980964661,-0.19932840764522552,0.8401952981948853,-0.2044370472431183,0.03711863234639168,-0.08527927100658417,-1.367079496383667,-0.4949272871017456,-0.2510044276714325,0.3351583778858185,0.41656479239463806,-0.21916131675243378,-0.8619561791419983,-0.18921509385108948,0.1408446580171585,-0.22774231433868408,-0.369004487991333,-0.12614795565605164,-0.4905918538570404,0.7782424688339233,-0.1524299532175064,0.11835598945617676
-0.4289271831512451,-0.5571545362472534,0.1990387737751007,0.7691017389297485,-0.2787543535232544,-0.5660620927810669,-0.23682907223701477,-0.4059542119503021,0.14877738058567047,0.5148952603340149,0.49824047088623047,-0.5332818627357483,0.09310005605220795,1.8073697090148926,-0.1333923041820526,-0.3801405429840088,0.6176989674568176,0.47098714113235474,-0.4403674900531769,-0.7724067568778992,-0.2739100456237793,-0.2060071974992752,-0.3777720034122467,-0.6688051223754883,-0.7304348945617676,-0.17729203402996063,0.8057722449302673,-0.2883339524269104,-0.1066845953464508
-0.14437519013881683,0.6937383413314819,-0.24070274829864502,0.6087208390235901,-0.18479451537132263,0.055531762540340424,-0.4219333231449127,0.8129719495773315,-0.21427181363105774,0.7623966932296753,-0.25087282061576843,0.3714022934436798,-0.09753210842609406,-1.7184325456619263,-0.518610417842865,-0.2846429944038391,0.3342117965221405,0.39378565549850464,-0.22630451619625092,-0.8813261389732361,-0.22271522879600525,0.0869804173707962,-0.26782697439193726,-0.4396759271621704,-0.19666163623332977,-0.5459603667259216,0.7735456824302673,-0.12091823667287827,0.12123821675777435
-0.3338509202003479,-0.5869646668434143,0.21626856923103333,0.8359269499778748,-0.21730825304985046,-0.5068924427032471,-0.3153037428855896,-0.36814388632774353,0.1402851939201355,0.43822231888771057,0.5450863242149353,-0.4791542887687683,0.06930997967720032,1.753140926361084,-0.1651924103498459,-0.39292651414871216,0.6654098033905029,0.4341772794723511,-0.44711199402809143,-0.7474419474601746,-0.24998953938484192,-0.2418154925107956,-0.39531654119491577,-0.7464002966880798,-0.8199031949043274,-0.14184029400348663,0.8313819169998169,-0.32528573274612427,-0.18133127689361572
-0.20450171828269958,0.5689257383346558,-0.21202906966209412,0.5751802325248718,-0.035993680357933044,0.02238420397043228,-0.4826076328754425,0.7798434495925903,-0.2179592400789261,0.8255866765975952,-0.3259340822696686,0.3561049699783325,-0.15588323771953583,-1.9127638339996338,-0.5162805914878845,-0.2964000105857849,0.3553854823112488,0.41289782524108887,-0.2143334001302719,-0.9148399829864502,-0.18328040838241577,0.05326453968882561,-0.25045546889305115,-0.48774296045303345,-0.2557685673236847,-0.5693114995956421,0.7782685160636902,-0.20777814090251923,0.046001583337783813
-0.4315006136894226,-0.609302282333374,0.2106499820947647,0.8216529488563538,-0.2519092857837677,-0.5178250074386597,-0.3082652688026428,-0.47473177313804626,0.19558851420879364,0.49487757682800293,0.45116937160491943,-0.5181391835212708,0.1078498512506485,1.970871090888977,-0.2734856903553009,-0.3377322554588318,0.7118711471557617,0.4993937909603119,-0.3923493027687073,-0.7646823525428772,-0.2584303915500641,-0.22232502698898315,-0.47887125611305237,-0.7896368503570557,-0.7991845011711121,-0.1873687207698822,0.8324452638626099,-0.33767229318618774,-0.15154027938842773
-0.06567050516605377,0.5498067736625671,-0.19276079535484314,0.5998103022575378,-0.012841537594795227,0.02899698168039322,-0.5632712244987488,0.7192296981811523,-0.2121620625257492,0.8348069190979004,-0.30567848682403564,0.31564265489578247,-0.10944968461990356,-1.7861700057983398,-0.6194519996643066,-0.21012209355831146,0.29662618041038513,0.4158127009868622,-0.1795755922794342,-0.9122658371925354,-0.14903542399406433,0.15564888715744019,-0.31119415163993835,-0.4607376754283905,-0.275863915681839,-0.6009323000907898,0.7845778465270996,-0.21333229541778564,0.04464050382375717
-0.3131487965583801,-0.6897189021110535,0.22488242387771606,0.8009464144706726,-0.28970038890838623,-0.5485234260559082,-0.4239126741886139,-0.4825255572795868,0.18965581059455872,0.5234618186950684,0.34359118342399597,-0.4922473430633545,0.07154850661754608,1.9855470657348633,-0.30631041526794434,-0.37011048197746277,0.6710941195487976,0.48206380009651184,-0.37454259395599365,-0.73140949010849,-0.2413172423839569,-0.20613279938697815,-0.4103131592273712,-0.6983612179756165,-0.7473499178886414,-0.1929987519979477,0.8410358428955078,-0.32965415716171265,-0.14571593701839447
-0.05359732359647751,0.47390735149383545,-0.19599521160125732,0.6498180627822876,0.025109007954597473,0.0029827505350112915,-0.7944179773330688,0.8915797472000122,-0.2676454484462738,0.8379342555999756,-0.4422950744628906,0.4843498468399048,-0.10118304193019867,-2.023587226867676,-0.5467064380645752,-0.19650976359844208,0.31833088397979736,0.4361337721347809,-0.15794634819030762,-0.9470502734184265,-0.1415141522884369,0.17382396757602692,-0.26840516924858093,-0.5385353565216064,-0.26545920968055725,-0.6080198287963867,0.7831392884254456,-0.1469176858663559,0.06544871628284454
-0.389961838722229,-0.7508381009101868,0.24197319149971008,0.8189815282821655,-0.2546807825565338,-0.5619886517524719,-0.4512956440448761,-0.45107290148735046,0.2080690860748291,0.5195649862289429,0.27574050426483154,-0.4827832579612732,0.0621827058494091,2.0197370052337646,-0.36893564462661743,-0.3933660686016083,0.8112155199050903,0.5068256855010986,-0.3946569859981537,-0.7345710396766663,-0.26682013273239136,-0.2328609675168991,-0.3914647698402405,-0.7707215547561646,-0.8306000828742981,-0.13269267976284027,0.8268051743507385,-0.3020060658454895,-0.14225973188877106
-0.0073280856013298035,0.3495215177536011,-0.18671882152557373,0.5288079380989075,-0.037952080368995667,-0.10631121695041656,-0.9074020981788635,0.8662288784980774,-0.28805238008499146,0.9359849691390991,-0.5507489442825317,0.3231182098388672,-0.11486880481243134,-1.793316125869751,-0.7298710346221924,-0.2552875876426697,0.33452045917510986,0.4215714633464813,-0.21737363934516907,-0.9167913794517517,-0.18100357055664062,0.10891425609588623,-0.16068512201309204,-0.5437310338020325,-0.2659476697444916,-0.5440081357955933,0.7767128348350525,-0.07877695560455322,-0.039992496371269226
-0.3250471353530884,-0.8543080687522888,0.30907753109931946,0.7679561376571655,-0.6604559421539307,-0.6543964147567749,-0.5991328358650208,-0.4423862397670746,0.16747455298900604,0.6064817905426025,0.03328586369752884,-0.5453720688819885,0.060070011764764786,2.0049521923065186,-0.30789250135421753,-0.48220449686050415,0.6980736255645752,0.49259594082832336,-0.39852842688560486,-0.7391011118888855,-0.275825172662735,-0.2403680682182312,-0.40354427695274353,-0.7675764560699463,-0.7434385418891907,-0.13963741064071655,0.8394200801849365,-0.3259235918521881,-0.08081166446208954
-0.10442488640546799,0.3760400414466858,-0.15578380227088928,0.6581206321716309,0.02568747103214264,-0.056645024567842484,-0.8042260408401489,0.7656702995300293,-0.23467089235782623,0.8980286121368408,-0.524867594242096,0.4478405714035034,-0.10098826885223389,-1.736287236213684,-0.6379892826080322,-0.28255632519721985,0.3278672695159912,0.44160452485084534,-0.253176748752594,-0.91576087474823,-0.2519604563713074,0.15176983177661896,-0.24954354763031006,-0.3862033784389496,-0.23268325626850128,-0.5523280501365662,0.7461421489715576,-0.11988744884729385,0.07901780307292938
-0.25015872716903687,-0.8502288460731506,0.25394728779792786,0.8129940032958984,-0.14956746995449066,-0.5786839723587036,-0.6236186027526855,-0.3430415689945221,0.1769798845052719,0.5913592576980591,0.089218370616436,-0.3809131383895874,0.0347604937851429,1.8177036046981812,-0.3229955732822418,-0.49030032753944397,0.6859745979309082,0.4454258978366852,-0.4231969118118286,-0.7329323887825012,-0.32918035984039307,-0.21992266178131104,-0.2745331823825836,-0.6748562455177307,-0.8135567903518677,-0.16313880681991577,0.8780887722969055,-0.2805807888507843,-0.1156802847981453
-0.20923204720020294,0.21642184257507324,-0.10175932943820953,0.6905058026313782,0.26723891496658325,-0.03808962553739548,-0.8895919322967529,0.8113775849342346,-0.2832450866699219,0.9473915100097656,-0.3978980779647827,0.5646093487739563,-0.1462412178516388,-1.9104341268539429,-0.5374141931533813,-0.3309282064437866,0.3222564458847046,0.4178401231765747,-0.2327217161655426,-0.9615020751953125,-0.24930140376091003,0.046071168035268784,-0.21437063813209534,-0.4777320921421051,-0.19802698493003845,-0.5779106616973877,0.7348445057868958,-0.058440178632736206,0.05126994848251343
-0.2550327777862549,-0.9064007997512817,0.2847035825252533,0.8967233896255493,-0.3090185225009918,-0.6006117463111877,-0.5921823978424072,-0.4859202802181244,0.2095300555229187,0.6712858080863953,-0.07585099339485168,-0.34511393308639526,0.09037788212299347,2.1351494789123535,-0.5442713499069214,-0.45017993450164795,0.7614935636520386,0.5363649129867554,-0.4033551514148712,-0.7616478800773621,-0.3035466969013214,-0.18846148252487183,-0.36079055070877075,-0.7821505069732666,-0.7778476476669312,-0.20770516991615295,0.8522661924362183,-0.3373440206050873,-0.023509513586759567
-0.2059614360332489,0.11512786895036697,-0.13394734263420105,0.46489423513412476,0.021646544337272644,-0.16590569913387299,-0.9259827136993408,0.759452223777771,-0.2835007607936859,0.9871628284454346,-0.8142678141593933,0.3449803292751312,-0.16585591435432434,-1.411616325378418,-0.8091458082199097,-0.3330472409725189,0.4192940592765808,0.4386948049068451,-0.35669466853141785,-0.9196808934211731,-0.2728613317012787,0.09968113899230957,-0.3128999173641205,-0.34333038330078125,-0.2310476452112198,-0.49908289313316345,0.7531764507293701,-0.12566833198070526,0.006255336105823517
-0.4216611385345459,-0.9090224504470825,0.27703291177749634,0.8248413801193237,-0.49016398191452026,-0.5034083724021912,-0.8196448087692261,-0.2791370451450348,0.16634994745254517,0.4999263882637024,-0.49959561228752136,-0.2619297206401825,0.06511320173740387,1.457540512084961,-0.3329264223575592,-0.45764288306236267,0.6758744120597839,0.45225682854652405,-0.3645942509174347,-0.7765421271324158,-0.34587833285331726,-0.15761303901672363,-0.4403747022151947,-0.7530086040496826,-0.732354462146759,-0.28037548065185547,0.83338862657547,-0.32887744903564453,-0.08090540021657944
-0.25759828090667725,0.12653213739395142,-0.1323375403881073,0.7876685857772827,0.0007246583700180054,-0.05065758898854256,-1.0383923053741455,0.9123594760894775,-0.35992002487182617,0.8080348968505859,-0.859626293182373,0.6738185882568359,-0.07568641006946564,-1.9278708696365356,-0.293588250875473,-0.2357742339372635,0.31398341059684753,0.4427884817123413,-0.23679304122924805,-0.9834259152412415,-0.2064010202884674,0.0912991464138031,-0.24183803796768188,-0.4719238579273224,-0.31051406264305115,-0.5269766449928284,0.7696131467819214,-0.08494896441698074,0.06199939548969269
-0.3834760785102844,-0.9096410870552063,0.2864045798778534,0.7946414351463318,-0.2240569144487381,-0.602421224117279,-0.6368465423583984,-0.48619404435157776,0.21113437414169312,0.8453223705291748,-0.22993317246437073,-0.31789761781692505,0.03356354311108589,2.001260280609131,-0.5739309191703796,-0.4746098220348358,0.7471072673797607,0.5010616779327393,-0.3887598514556885,-0.7455139756202698,-0.3134242296218872,-0.22853603959083557,-0.3523300886154175,-0.781247079372406,-0.7929657697677612,-0.13950100541114807,0.8238958120346069,-0.3455970585346222,-0.09201639890670776
